"ContainsNumber","AllNumber","ContainsPunctuation","Length","Gazetteer","FirstLetter","LastLetter","Shape","POS","Word","NER","confidence(O)","confidence(OG)","confidence(DT)","confidence(PS)","confidence(LC)","confidence(TI)","prediction(NER)"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","사","업","KK","NNG","사업","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","총","괄","KK","NNG","총괄","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","사","장","KK","NNG","사장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","“","“","K","SW","“","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","이","번","KK","NNG","이번","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","제","도","KK","NNG","제도","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","암","암","K","NNG","암","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","투","병","KK","NNG","투병","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","중","인","KK","NNG","중인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","퇴","직","KK","NNG","퇴직","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","임","원","KKK","NNG","임직원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","대","하","KK","VV","대하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","함","께","KK","MAG","함께","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","근","무","KK","NNG","근무","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","던","던","K","ETM","던","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","동","료","KK","NNG","동료","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","로","서","KK","JKB","로서","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","아","픔","KK","NNG","아픔","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","나","누","KK","VV","나누","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","기","기","K","ETN","기","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","위","하","KK","VV","위하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","비","록","KK","MAG","비록","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","질","병","KK","NNG","질병","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","원","인","KK","NNG","원인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","과","학","KK","NNG","과학","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"0","적","적","K","XSN","적","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","의","학","KK","NNG","의학","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","적","적","K","XSN","적","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","증","명","KK","NNG","증명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","지","지","K","EC","지","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","않","않","K","VX","않","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","아","도","KK","EC","아도","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","인","도","KK","NNG","인도","O",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",1,"0","적","적","K","XSN","적","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","지","원","KK","NNG","지원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","차","원","KK","NNG","차원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","에","서","KK","JKB","에서","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","진","KK","NNG","추진","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","것","것","K","NNB","것","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","이","고","KKK","JKQ","이라고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",6,"0","한","트","KKKKKK","NNP","한델스블라트","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","스","드","KKKK","NNG","스탠더드","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","앤","드","KK","NNG","앤드","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","푸","스","KKK","NNG","푸어스","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","S","S","E","SL","S","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","&","&","p","SS","&","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"0","P","P","E","SL","P","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","유","로","KK","NNG","유로","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","존","존","K","NNG","존","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","유","로","KK","NNG","유로","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","본","드","KK","NNG","본드","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","발","행","KK","NNG","발행","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","경","우","KK","NNG","경우","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","정","크","KK","NNG","정크","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","투","자","KK","NNG","투자","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","부","부","K","NNG","부","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","적","격","KK","NNG","적격","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","등","급","KK","NNG","등급","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","부","여","KK","NNG","부여","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","겠","겠","K","EP","겠","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","다","는","KK","ETM","다는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","방","침","KK","NNG","방침","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","어","다","KK","EC","어다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","며","며","K","EC","며","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","가","KK","NNG","추가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","적","적","K","XSN","적","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","지","원","KK","NNG","지원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","가","능","KK","XR","가능","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","성","성","K","XSN","성","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","경","계","KK","NNG","경계","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","C","C","EEEE","SL","CNBC","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","실","업","KK","NNG","실업","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","률","률","K","XSN","률","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","대","하","KK","VV","대하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","모","든","KK","MM","모든","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","책","임","KK","NNG","책임","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","워","턴","KKK","NNP","워싱턴","LC",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","돌","리","KK","VV","돌리","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","수","수","K","NNB","수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","없","없","K","VA","없","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","겠","겠","K","EP","겠","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","지","만","KK","EC","지만","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","NP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","와","와","K","JKB","와","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","같","같","K","VA","같","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","ETM","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","정","인","KKK","NNG","정치인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","들","들","K","XSN","들","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","줄","기","KKKK","NNG","줄다리기","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","미","국","KK","NNP","미국","LC",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"1","경","제","KK","NNG","경제","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","아","런","KKK","MM","아무런","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","도","움","KK","NNG","도움","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","주","주","K","VV","주","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","지","지","K","EC","지","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","않","않","K","VX","않","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VX","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EC","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","JKQ","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","덧","이","KKK","VV","덧붙이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","S","K","EE","SL","SK","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"1","텔","콤","KKK","NNG","텔레콤","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","김","호","KKK","NNP","김준호","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",3,"0","G","S","EEE","SL","GMS","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","사","장","KK","NNG","사장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","“","“","K","SW","“","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","출","신","KK","NNG","출신","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","학","교","KK","NNG","학교","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","관","계","KK","NNG","관계","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","없","이","KK","MAG","없이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","해","외","KK","NNG","해외","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","기","업","KK","NNG","기업","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","과","과","K","JKB","과","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","경","쟁","KK","NNG","경쟁","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","수","수","K","NNB","수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VV","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","승","부","KK","NNG","승부","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","근","성","KK","NNG","근성","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","과","과","K","JC","과","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","전","문","KK","NNG","전문","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","성","성","K","XSN","성","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","갖","추","KK","VV","갖추","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","인","재","KK","NNG","인재","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","우","선","KK","MAG","우선","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","채","용","KK","NNG","채용","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","것","것","K","NNB","것","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","”","”","K","SW","”","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","라","며","KK","EC","라며","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","“","“","K","SW","“","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","국","가","KK","NNG","국가","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"0","적","적","K","XSN","적","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","차","원","KK","NNG","차원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","에","서","KK","JKB","에서","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","도","도","K","JX","도","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","학","력","KK","NNG","학력","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",5,"0","인","션","KKKKK","NNG","인플레이션","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","줄","이","KK","VV","줄이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","지","역","KK","NNG","지역","O",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",1,"1","인","인","K","NNG","인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","재","재","K","NNG","재","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","육","성","KK","NNG","육성","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","수","수","K","NNB","수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VV","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","계","기","KK","NNG","계기","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","VV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","수","수","K","NNB","수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VV","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","ETM","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","것","것","K","NNB","것","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","”","”","K","SW","”","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","라","고","KK","EC","라고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","NP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","대","하","KK","VV","대하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","S","K","EE","SL","SK","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"1","텔","콤","KKK","NNG","텔레콤","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","“","“","K","SW","“","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","정","액","KK","NNG","정액","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","요","금","KK","NNG","요금","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","제","제","K","XSN","제","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","이","미","KK","MAG","이미","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","할","인","KK","NNG","할인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
